2020-02-14 22:53:24 IST,954351,25.80000,39.40000,48.60000,275.39999,3.09595,0.54277,0.43278,,,,
2020-02-14 22:53:28 IST,954352,25.90000,39.50000,47.90000,268.79999,3.09595,0.54277,0.42899,,,,
2020-02-14 22:53:31 IST,954353,25.80000,39.40000,48.20000,273.60001,3.09595,0.54062,0.43278,,,,
2020-02-14 22:53:35 IST,954354,25.80000,39.50000,48.30000,276.60001,3.09595,0.54062,0.43278,,,,
2020-02-14 22:53:40 IST,954355,25.90000,39.50000,47.90000,269.39999,3.01941,0.54062,0.43278,,,,
2020-02-14 22:53:43 IST,954356,25.80000,39.50000,46.30000,258.29999,3.09595,0.54062,0.43278,,,,
2020-02-14 22:53:47 IST,954357,25.90000,39.60000,46.80000,260.79999,3.09595,0.54062,0.43278,,,,
2020-02-14 22:53:52 IST,954358,25.80000,39.50000,46.70000,260.50000,3.11525,0.53847,0.43278,,,,
2020-02-14 22:53:56 IST,954359,25.80000,39.50000,46.70000,270.60001,3.11525,0.53847,0.41409,,,,
2020-02-14 22:53:59 IST,954360,25.80000,39.50000,46.10000,273.50000,3.09595,0.53847,0.43278,,,,
2020-02-14 22:54:03 IST,954361,25.80000,39.50000,45.90000,259.10001,3.11525,0.53847,0.43278,,,,
2020-02-14 22:54:07 IST,954362,25.70000,39.40000,45.70000,259.50000,3.11525,0.53847,0.41409,,,,
2020-02-14 22:54:11 IST,954363,25.80000,39.50000,46.10000,255.39999,3.09595,0.53847,0.43278,,,,
2020-02-14 22:54:15 IST,954364,25.80000,39.50000,45.40000,239.39999,3.09595,0.54062,0.42899,,,,
2020-02-14 22:54:18 IST,954365,25.80000,39.50000,44.80000,231.39999,3.09595,0.54062,0.43278,,,,
2020-02-14 22:54:22 IST,954366,25.80000,39.50000,43.70000,224.80000,3.09595,0.53847,0.42899,,,,
2020-02-14 22:54:26 IST,954367,25.80000,39.50000,43.30000,214.39999,3.09595,0.53633,0.42899,,,,
2020-02-14 22:54:30 IST,954368,25.80000,39.50000,42.70000,205.10001,3.09595,0.53633,0.01667,,,,
2020-02-14 22:54:33 IST,954369,25.80000,39.50000,42.80000,206.30000,3.09595,0.53633,0.43278,,,,
2020-02-14 22:54:37 IST,954370,25.80000,39.50000,42.00000,203.00000,3.09595,0.53633,0.43278,,,,
2020-02-14 22:54:41 IST,954371,25.80000,39.50000,41.30000,207.89999,3.09595,0.53633,0.43278,,,,
2020-02-14 22:54:45 IST,954372,25.80000,39.50000,41.80000,208.00000,3.11525,0.53633,0.43278,,,,
2020-02-14 22:54:49 IST,954373,25.80000,39.50000,41.20000,199.20000,3.09595,0.53633,0.43278,,,,
2020-02-14 22:54:52 IST,954374,25.80000,39.50000,41.20000,196.70000,3.09595,0.53633,0.43278,,,,
2020-02-14 22:54:56 IST,954375,25.80000,39.50000,41.10000,189.30000,3.09595,0.53633,0.43278,,,,
2020-02-14 22:55:00 IST,954376,25.80000,39.50000,40.90000,190.30000,3.11525,0.53633,0.43278,,,,
2020-02-14 22:55:04 IST,954377,25.80000,39.50000,40.30000,188.89999,3.09595,0.53633,0.43278,,,,
2020-02-14 22:55:07 IST,954378,25.80000,39.40000,39.90000,180.70000,3.09595,0.53633,0.43278,,,,
2020-02-14 22:55:11 IST,954379,25.80000,39.40000,39.90000,172.00000,3.09595,0.53633,0.43278,,,,
2020-02-14 22:55:15 IST,954380,25.80000,39.40000,38.60000,172.89999,3.09595,0.53633,0.43278,,,,
2020-02-14 22:55:19 IST,954381,25.80000,39.40000,38.00000,166.89999,3.05754,0.53847,0.01682,,,,
2020-02-14 22:55:23 IST,954382,25.80000,39.40000,38.60000,173.30000,3.09595,0.53633,0.43278,,,,
2020-02-14 22:55:27 IST,954383,25.80000,39.40000,38.50000,184.20000,3.09595,0.53633,0.42899,,,,
2020-02-14 22:55:30 IST,954384,25.70000,39.40000,38.40000,186.89999,3.11525,0.54277,0.43278,,,,
2020-02-14 22:55:34 IST,954385,25.80000,39.40000,38.40000,181.60001,3.09595,0.53633,0.43278,,,,
2020-02-14 22:55:38 IST,954386,25.80000,39.50000,38.40000,178.60001,3.09595,0.53420,0.42899,,,,
2020-02-14 22:55:42 IST,954387,25.80000,39.50000,38.60000,181.89999,3.09595,0.53420,0.43278,,,,
2020-02-14 22:55:45 IST,954388,25.80000,39.50000,39.70000,181.20000,3.09595,0.53420,0.43278,,,,
2020-02-14 22:55:49 IST,954389,25.80000,39.50000,40.00000,189.20000,3.09595,0.53420,0.43278,,,,
2020-02-14 22:55:53 IST,954390,25.80000,39.50000,39.20000,183.30000,3.09595,0.53420,0.43278,,,,
2020-02-14 22:55:57 IST,954391,25.70000,39.40000,39.80000,180.00000,3.00044,0.53420,0.43278,,,,
2020-02-14 22:56:01 IST,954392,25.70000,39.40000,40.20000,170.70000,3.09595,0.53420,0.42899,,,,
2020-02-14 22:56:04 IST,954393,25.70000,39.40000,39.40000,170.60001,3.09595,0.53420,0.43278,,,,
2020-02-14 22:56:08 IST,954394,25.80000,39.50000,39.50000,173.10001,3.00044,0.53208,0.43278,,,,
2020-02-14 22:56:12 IST,954395,25.90000,39.60000,39.00000,169.50000,3.09595,0.53208,0.42899,,,,
2020-02-14 22:56:16 IST,954396,25.70000,39.40000,38.40000,167.20000,3.09595,0.53420,0.43278,,,,
2020-02-14 22:56:20 IST,954397,25.70000,39.40000,38.70000,165.20000,2.98154,0.53208,0.42899,,,,
2020-02-14 22:56:24 IST,954398,25.80000,39.50000,38.30000,167.89999,3.09595,0.53208,0.42899,,,,
2020-02-14 22:56:27 IST,954399,25.80000,39.50000,38.40000,170.80000,3.09595,0.53208,0.43278,,,,
2020-02-14 22:56:31 IST,954400,25.70000,39.40000,38.10000,167.00000,3.09595,0.53208,0.42899,,,,
2020-02-14 22:56:35 IST,954401,25.70000,39.50000,38.10000,164.70000,3.09595,0.53208,0.42899,,,,
2020-02-14 22:56:39 IST,954402,25.70000,39.50000,38.60000,172.80000,3.09595,0.53208,0.43278,,,,
2020-02-14 22:56:42 IST,954403,25.70000,39.50000,38.80000,169.80000,3.09595,0.53208,0.43278,,,,
2020-02-14 22:56:46 IST,954404,25.70000,39.50000,38.60000,165.10001,3.11525,0.53208,0.41778,,,,
2020-02-14 22:56:50 IST,954405,25.70000,39.50000,37.30000,157.70000,3.09595,0.52997,0.42899,,,,
2020-02-14 22:56:54 IST,954406,25.70000,39.50000,37.30000,148.30000,3.09595,0.53208,0.42899,,,,
2020-02-14 22:56:57 IST,954407,25.70000,39.50000,36.70000,146.10001,3.09595,0.53208,0.41409,,,,
2020-02-14 22:57:01 IST,954408,25.70000,39.50000,36.70000,154.70000,3.09595,0.53208,0.42899,,,,
2020-02-14 22:57:05 IST,954409,25.70000,39.50000,37.30000,158.60001,3.09595,0.53208,0.42899,,,,
2020-02-14 22:57:09 IST,954410,25.70000,39.50000,37.60000,155.89999,3.11525,0.53208,0.41042,,,,
2020-02-14 22:57:13 IST,954411,25.70000,39.50000,38.10000,160.10001,3.09595,0.53208,0.43278,,,,
2020-02-14 22:57:17 IST,954412,25.70000,39.60000,38.60000,159.30000,3.09595,0.53208,0.43278,,,,
2020-02-14 22:57:20 IST,954413,25.70000,39.60000,39.20000,158.89999,3.09595,0.53208,0.43278,,,,
2020-02-14 22:57:24 IST,954414,25.70000,39.60000,39.40000,163.89999,3.09595,0.53633,0.43278,,,,
2020-02-14 22:57:28 IST,954415,25.70000,39.60000,39.20000,162.50000,3.09595,0.53208,0.43278,,,,
2020-02-14 22:57:32 IST,954416,25.70000,39.60000,39.20000,156.80000,3.09595,0.53208,0.42899,,,,
2020-02-14 22:57:36 IST,954417,25.70000,39.60000,39.20000,153.20000,3.09595,0.53208,0.43278,,,,
2020-02-14 22:57:39 IST,954418,25.70000,39.60000,38.50000,148.89999,3.09595,0.53208,0.43278,,,,
2020-02-14 22:57:43 IST,954419,25.70000,39.60000,38.30000,152.39999,3.09595,0.53208,0.42899,,,,
2020-02-14 22:57:47 IST,954420,25.70000,39.60000,38.00000,159.39999,3.09595,0.53208,0.43278,,,,
2020-02-14 22:57:51 IST,954421,25.70000,39.60000,37.50000,161.60001,3.09595,0.53208,0.43278,,,,
2020-02-14 22:57:55 IST,954422,25.70000,39.60000,37.30000,156.30000,3.07671,0.53420,0.42899,,,,
2020-02-14 22:57:59 IST,954423,25.70000,39.60000,37.50000,153.50000,3.09595,0.54062,0.42899,,,,
2020-02-14 22:58:03 IST,954424,25.70000,39.60000,36.90000,150.39999,3.09595,0.53420,0.43278,,,,
2020-02-14 22:58:07 IST,954425,25.70000,39.60000,36.70000,155.30000,3.09595,0.53208,0.43278,,,,
2020-02-14 22:58:10 IST,954426,25.70000,39.60000,36.00000,151.89999,3.09595,0.54277,0.43278,,,,
2020-02-14 22:58:14 IST,954427,25.70000,39.60000,35.60000,144.20000,3.09595,0.53208,0.01667,,,,
2020-02-14 22:58:18 IST,954428,25.70000,39.70000,34.70000,136.89999,3.09595,0.53420,0.43278,,,,
2020-02-14 22:58:22 IST,954429,25.70000,39.70000,34.70000,136.80000,3.09595,0.53420,0.42899,,,,
2020-02-14 22:58:26 IST,954430,25.70000,39.70000,35.00000,138.50000,3.00044,0.53420,0.43278,,,,
2020-02-14 22:58:29 IST,954431,25.70000,39.60000,35.10000,136.00000,3.09595,0.53420,0.43278,,,,
2020-02-14 22:58:33 IST,954432,25.70000,39.60000,35.20000,135.00000,3.09595,0.53420,0.42899,,,,
2020-02-14 22:58:37 IST,954433,25.70000,39.60000,34.70000,128.50000,3.00044,0.53420,0.43278,,,,
2020-02-14 22:58:41 IST,954434,25.70000,39.70000,34.40000,120.80000,3.09595,0.53420,0.42899,,,,
2020-02-14 22:58:45 IST,954435,25.70000,39.70000,35.00000,119.10000,3.09595,0.53420,0.42899,,,,
2020-02-14 22:58:48 IST,954436,25.70000,39.60000,35.50000,124.50000,3.00044,0.53633,0.43278,,,,
2020-02-14 22:58:52 IST,954437,25.70000,39.60000,34.80000,115.20000,3.09595,0.53633,0.43278,,,,
2020-02-14 22:58:56 IST,954438,25.70000,39.60000,34.90000,113.40000,3.09595,0.53633,0.42899,,,,
2020-02-14 22:59:00 IST,954439,25.70000,39.70000,34.60000,116.60000,3.00044,0.53420,0.42899,,,,
2020-02-14 22:59:04 IST,954440,25.70000,39.70000,34.10000,114.50000,3.09595,0.53633,0.42899,,,,
2020-02-14 22:59:07 IST,954441,25.70000,39.70000,34.40000,109.60000,3.09595,0.53633,0.43278,,,,
2020-02-14 22:59:11 IST,954442,25.70000,39.70000,35.00000,120.30000,3.09595,0.53633,0.42899,,,,
2020-02-14 22:59:15 IST,954443,25.70000,39.70000,35.30000,124.90000,3.11525,0.53633,0.41042,,,,
2020-02-14 22:59:19 IST,954444,25.70000,39.70000,35.50000,122.80000,3.09595,0.53633,0.43278,,,,
2020-02-14 22:59:23 IST,954445,25.70000,39.70000,36.00000,127.10000,3.09595,0.53633,0.43278,,,,
2020-02-14 22:59:26 IST,954446,25.70000,39.70000,36.50000,129.20000,3.11525,0.53420,0.41042,,,,
2020-02-14 22:59:30 IST,954447,25.70000,39.70000,36.20000,129.39999,3.09595,0.53633,0.43278,,,,
2020-02-14 22:59:34 IST,954448,25.70000,39.70000,36.80000,128.39999,3.09595,0.53420,0.43278,,,,
2020-02-14 22:59:38 IST,954449,25.70000,39.70000,36.40000,126.10000,3.11525,0.53420,0.41409,,,,
2020-02-14 22:59:42 IST,954450,25.70000,39.70000,36.00000,126.60000,3.09595,0.53420,0.42899,,,,
